Frequency,Magnitude
21060.8,6.52636e-09
21061,6.14612e-09
21061.2,6.27791e-09
21061.3,7.04106e-09
21061.5,6.71206e-09
21061.7,7.2718e-09
21061.8,1.34955e-09
21062,4.64362e-09
21062.2,4.95498e-09
21062.3,7.71486e-09
21062.5,6.69067e-09
21062.7,4.01827e-09
21062.8,6.05244e-09
21063,1.09209e-08
21063.2,1.23339e-08
21063.3,1.2676e-08
21063.5,1.28714e-08
21063.7,1.09327e-08
21063.8,9.93278e-09
21064,8.75308e-09
21064.2,7.92107e-09
21064.4,9.06687e-09
21064.5,8.45511e-09
21064.7,5.54588e-09
21064.9,3.96538e-09
21065,1.41704e-09
21065.2,6.83029e-09
21065.4,7.67636e-09
21065.5,7.89542e-09
21065.7,6.37104e-09
21065.9,3.96766e-09
21066,5.35942e-09
21066.2,4.92898e-09
21066.4,6.86884e-09
21066.5,6.62414e-09
21066.7,6.81838e-09
21066.9,6.10519e-09
21067,6.1897e-09
21067.2,7.93549e-09
21067.4,9.45831e-09
21067.5,9.6007e-09
21067.7,6.13611e-09
21067.9,2.66028e-09
21068.1,4.02524e-09
21068.2,8.42164e-09
21068.4,8.9766e-09
21068.6,8.84275e-09
21068.7,6.9337e-09
21068.9,4.31626e-09
21069.1,4.45334e-09
21069.2,4.39969e-09
21069.4,6.63103e-09
21069.6,1.00573e-08
21069.7,1.13736e-08
21069.9,1.39163e-08
21070.1,1.42804e-08
21070.2,1.43365e-08
21070.4,1.57947e-08
21070.6,1.22486e-08
21070.7,9.6599e-09
21070.9,6.04957e-09
21071.1,1.33124e-09
21071.2,3.91648e-09
21071.4,2.56767e-09
21071.6,4.47429e-09
21071.8,3.83307e-09
21071.9,2.90325e-09
21072.1,3.39182e-09
21072.3,1.85317e-09
21072.4,6.18244e-09
21072.6,8.4016e-09
21072.8,1.22465e-08
21072.9,1.11367e-08
21073.1,9.89703e-09
21073.3,8.47683e-09
21073.4,6.85874e-09
21073.6,1.01526e-08
21073.8,9.96612e-09
21073.9,1.12567e-08
21074.1,7.50632e-09
21074.3,6.54333e-09
21074.4,9.32421e-09
21074.6,1.40013e-08
21074.8,1.75455e-08
21074.9,1.75693e-08
21075.1,1.61331e-08
21075.3,1.30782e-08
21075.5,1.08269e-08
21075.6,9.71064e-09
21075.8,8.449e-09
21076,1.06297e-08
21076.1,1.18671e-08
21076.3,1.19621e-08
21076.5,1.22601e-08
21076.6,8.5107e-09
21076.8,4.89524e-09
21077,4.12389e-09
21077.1,4.51289e-09
21077.3,2.90231e-09
21077.5,2.80239e-09
21077.6,1.91361e-09
21077.8,3.17521e-09
21078,3.37309e-09
21078.1,8.8447e-10
21078.3,1.8654e-09
21078.5,3.03876e-09
21078.7,3.19366e-09
21078.8,3.69987e-10
21079,3.77654e-09
21079.2,4.63042e-09
21079.3,5.24425e-09
21079.5,4.6184e-09
21079.7,5.67941e-09
21079.8,7.03282e-09
21080,6.18108e-09
21080.2,4.01065e-09
21080.3,2.591e-09
21080.5,3.5739e-09
21080.7,5.12548e-09
21080.8,6.19026e-09
21081,6.06994e-09
21081.2,5.14939e-09
21081.3,2.81578e-09
21081.5,5.91025e-09
21081.7,9.9789e-09
21081.8,1.3645e-08
21082,1.69036e-08
21082.2,1.74248e-08
21082.4,1.68909e-08
21082.5,1.50914e-08
21082.7,1.23878e-08
21082.9,1.28968e-08
21083,1.23228e-08
21083.2,1.03678e-08
21083.4,8.23375e-09
21083.5,4.01698e-09
21083.7,2.22599e-09
21083.9,4.72589e-09
21084,7.01092e-09
21084.2,5.45236e-09
21084.4,8.62253e-09
21084.5,1.42278e-08
21084.7,1.72884e-08
21084.9,2.07919e-08
21085,1.92686e-08
21085.2,1.77212e-08
21085.4,1.6684e-08
21085.5,1.05194e-08
21085.7,7.61097e-09
21085.9,3.38902e-09
21086.1,3.98712e-09
21086.2,3.67936e-09
21086.4,5.40168e-09
21086.6,5.94797e-09
21086.7,3.62683e-09
21086.9,4.708e-09
21087.1,5.86507e-09
21087.2,8.78656e-09
21087.4,7.72072e-09
21087.6,4.72617e-09
21087.7,4.26364e-09
21087.9,7.17825e-09
21088.1,9.5161e-09
21088.2,1.07956e-08
21088.4,1.13336e-08
21088.6,9.14034e-09
21088.7,5.46043e-09
21088.9,1.89601e-09
21089.1,5.38766e-09
21089.2,1.04267e-08
21089.4,1.29207e-08
21089.6,1.32351e-08
21089.8,1.05922e-08
21089.9,8.65401e-09
21090.1,7.08941e-09
21090.3,4.86622e-09
21090.4,2.51489e-09
21090.6,3.04273e-09
21090.8,5.93563e-09
21090.9,6.29542e-09
21091.1,9.39856e-09
21091.3,8.59333e-09
21091.4,9.88102e-09
21091.6,1.07564e-08
21091.8,5.34244e-09
21091.9,4.33813e-09
21092.1,2.76912e-09
21092.3,6.45904e-09
21092.4,7.14517e-09
21092.6,3.87619e-09
21092.8,2.97729e-09
21093,4.07637e-09
21093.1,6.62013e-09
21093.3,9.22781e-09
21093.5,1.23703e-08
21093.6,1.13413e-08
21093.8,1.0628e-08
21094,9.35935e-09
21094.1,6.12775e-09
21094.3,6.16384e-09
21094.5,3.00341e-09
21094.6,1.54908e-09
21094.8,3.71569e-09
21095,7.97513e-09
21095.1,1.06822e-08
21095.3,1.06541e-08
21095.5,1.05268e-08
21095.6,8.97418e-09
21095.8,7.72192e-09
21096,9.69034e-09
21096.1,1.23752e-08
21096.3,1.19679e-08
21096.5,1.095e-08
21096.7,6.35068e-09
21096.8,6.65529e-10
21097,3.0607e-09
21097.2,8.33441e-09
21097.3,1.05846e-08
21097.5,1.07845e-08
21097.7,1.24009e-08
21097.8,8.59979e-09
21098,7.78285e-09
21098.2,5.11374e-09
21098.3,4.96968e-09
21098.5,5.04426e-09
21098.7,2.27314e-09
21098.8,4.62241e-09
21099,3.58429e-09
21099.2,6.77922e-09
21099.3,7.79876e-09
21099.5,4.90469e-09
21099.7,3.24472e-09
21099.8,1.53034e-10
21100,6.86485e-09
21100.2,1.03927e-08
21100.4,1.19691e-08
21100.5,1.38444e-08
21100.7,1.22514e-08
21100.9,1.13138e-08
21101,8.38441e-09
21101.2,4.71298e-09
21101.4,2.52856e-09
21101.5,1.70497e-09
21101.7,1.86476e-09
21101.9,9.5565e-10
21102,1.85843e-09
21102.2,2.67757e-09
21102.4,3.128e-09
21102.5,5.46999e-09
21102.7,7.68217e-09
21102.9,9.70097e-09
21103,8.61816e-09
21103.2,7.42068e-09
21103.4,7.56286e-09
21103.5,4.21215e-09
21103.7,3.68861e-09
21103.9,7.58132e-10
21104.1,4.84163e-09
21104.2,3.33505e-09
21104.4,3.28918e-09
21104.6,2.90815e-09
21104.7,1.90347e-09
21104.9,3.50717e-09
21105.1,1.41574e-09
21105.2,1.19892e-09
21105.4,2.03579e-09
21105.6,4.90991e-10
21105.7,3.26242e-09
21105.9,1.61136e-09
21106.1,3.35205e-09
21106.2,4.07865e-09
21106.4,3.01653e-09
21106.6,5.24472e-09
21106.7,2.77984e-09
21106.9,7.15993e-10
21107.1,2.27155e-09
21107.2,3.84715e-09
21107.4,3.32854e-09
21107.6,5.19768e-09
21107.8,5.72634e-09
21107.9,6.71501e-09
21108.1,6.13791e-09
21108.3,4.1679e-09
21108.4,4.55087e-09
21108.6,5.86163e-09
21108.8,5.36415e-09
21108.9,8.19256e-09
21109.1,1.0042e-08
21109.3,1.22457e-08
21109.4,1.48484e-08
21109.6,1.33901e-08
21109.8,1.26537e-08
21109.9,1.07591e-08
21110.1,7.53009e-09
21110.3,6.67338e-09
21110.4,5.13482e-09
21110.6,3.85163e-09
21110.8,2.57931e-09
21111,4.10845e-10
21111.1,2.90895e-09
21111.3,5.88088e-09
21111.5,8.72024e-09
21111.6,9.43678e-09
21111.8,1.09967e-08
21112,9.75378e-09
21112.1,6.37027e-09
21112.3,5.77045e-09
21112.5,2.21268e-09
21112.6,3.16028e-09
21112.8,2.84896e-09
21113,1.52022e-09
21113.1,3.27842e-09
21113.3,9.13574e-10
21113.5,4.37788e-09
21113.6,2.7967e-09
21113.8,3.41712e-09
21114,4.68509e-09
21114.1,4.02738e-09
21114.3,6.16676e-09
21114.5,3.66293e-09
21114.7,4.05929e-10
21114.8,1.01409e-09
21115,4.11603e-09
21115.2,4.35627e-09
21115.3,3.35822e-09
21115.5,6.03164e-09
21115.7,8.0621e-09
21115.8,8.65895e-09
21116,1.15203e-08
21116.2,1.11319e-08
21116.3,7.65054e-09
21116.5,6.76977e-09
21116.7,4.0401e-09
21116.8,2.32979e-09
21117,1.01786e-09
21117.2,3.1207e-09
21117.3,5.24255e-09
21117.5,7.27364e-09
21117.7,8.13035e-09
21117.8,7.57587e-09
21118,5.94188e-09
21118.2,3.76996e-09
21118.4,3.5996e-09
21118.5,4.75762e-09
21118.7,5.74877e-09
21118.9,5.87754e-09
21119,5.56208e-09
21119.2,4.74486e-09
21119.4,5.79981e-09
21119.5,7.24422e-09
21119.7,6.39914e-09
21119.9,6.46586e-09
21120,4.2357e-09
21120.2,4.78307e-09
21120.4,6.18784e-09
21120.5,6.27388e-09
21120.7,7.65553e-09
21120.9,5.30413e-09
21121,2.27308e-09
21121.2,1.34311e-09
21121.4,6.81071e-09
21121.5,1.09697e-08
21121.7,1.31227e-08
21121.9,1.32655e-08
21122.1,1.20454e-08
21122.2,1.05018e-08
21122.4,8.02954e-09
21122.6,7.67932e-09
21122.7,8.22023e-09
21122.9,6.10828e-09
21123.1,5.5884e-09
21123.2,4.42528e-09
21123.4,5.32506e-09
21123.6,7.41025e-09
21123.7,6.29432e-09
21123.9,5.16383e-09
21124.1,5.35175e-09
21124.2,5.2992e-09
21124.4,4.59559e-09
21124.6,4.96961e-09
21124.7,6.6787e-09
21124.9,7.76614e-09
21125.1,7.73051e-09
21125.2,7.55819e-09
21125.4,7.107e-09
21125.6,6.88398e-09
21125.8,8.29474e-09
21125.9,9.84942e-09
21126.1,1.05623e-08
21126.3,1.35631e-08
21126.4,1.40508e-08
21126.6,1.21939e-08
21126.8,1.02114e-08
21126.9,5.98279e-09
21127.1,2.03554e-09
21127.3,1.2372e-09
21127.4,4.47189e-09
21127.6,5.95017e-09
21127.8,7.7508e-09
21127.9,1.0114e-08
21128.1,9.97976e-09
21128.3,7.78039e-09
21128.4,3.62579e-09
21128.6,2.19407e-09
21128.8,4.33751e-09
21129,4.64177e-09
21129.1,6.49578e-09
21129.3,1.06285e-08
21129.5,1.50039e-08
21129.6,1.58713e-08
21129.8,1.49604e-08
21130,1.26406e-08
21130.1,8.77267e-09
21130.3,4.74707e-09
21130.5,3.96686e-09
21130.6,8.17122e-09
21130.8,1.13476e-08
21131,1.1501e-08
21131.1,1.01107e-08
21131.3,6.99789e-09
21131.5,2.63975e-09
21131.6,2.45421e-09
21131.8,1.47185e-09
21132,2.28625e-09
21132.1,6.73536e-09
21132.3,1.05407e-08
21132.5,1.23696e-08
21132.7,1.40162e-08
21132.8,1.00389e-08
21133,6.0809e-09
21133.2,5.21518e-09
21133.3,4.06648e-09
21133.5,5.632e-09
21133.7,6.46972e-09
21133.8,9.93108e-09
21134,9.66494e-09
21134.2,9.5862e-09
21134.3,8.65746e-09
21134.5,8.33218e-09
21134.7,8.21017e-09
21134.8,7.50679e-09
21135,6.88412e-09
21135.2,5.92078e-09
21135.3,7.25969e-09
21135.5,7.62145e-09
21135.7,8.29686e-09
21135.8,1.0438e-08
21136,1.10587e-08
21136.2,1.09583e-08
21136.4,1.11317e-08
21136.5,8.52371e-09
21136.7,5.1225e-09
21136.9,1.50499e-09
21137,3.90653e-09
21137.2,6.15077e-09
21137.4,8.63311e-09
21137.5,1.09824e-08
21137.7,1.19592e-08
21137.9,1.45892e-08
21138,1.38369e-08
21138.2,1.14932e-08
21138.4,8.88873e-09
21138.5,2.35731e-09
21138.7,3.61551e-09
21138.9,5.49845e-09
21139,7.22459e-09
21139.2,5.47118e-09
21139.4,3.54385e-09
21139.5,4.97997e-09
21139.7,4.04076e-09
21139.9,4.46125e-09
21140.1,3.80475e-09
21140.2,5.51047e-09
21140.4,7.8048e-09
21140.6,9.5631e-09
21140.7,1.14191e-08
21140.9,1.12082e-08
21141.1,8.41502e-09
21141.2,5.52789e-09
21141.4,3.84718e-09
21141.6,3.03501e-09
21141.7,1.33996e-09
21141.9,9.99587e-10
21142.1,1.27519e-09
21142.2,2.86742e-09
21142.4,4.00701e-09
21142.6,1.38045e-09
21142.7,2.26672e-09
21142.9,3.45825e-09
21143.1,7.05285e-09
21143.3,9.82423e-09
21143.4,9.50902e-09
21143.6,1.34597e-08
21143.8,1.53902e-08
21143.9,1.57931e-08
21144.1,1.74846e-08
21144.3,1.55125e-08
21144.4,1.33632e-08
21144.6,1.11866e-08
21144.8,8.42937e-09
21144.9,1.12294e-08
21145.1,1.34482e-08
21145.3,1.54952e-08
21145.4,1.75407e-08
21145.6,1.47289e-08
21145.8,1.19459e-08
21145.9,7.59875e-09
21146.1,7.84667e-09
21146.3,1.09243e-08
21146.4,1.12568e-08
21146.6,1.24003e-08
21146.8,8.95322e-09
21147,8.47098e-09
21147.1,5.84331e-09
21147.3,7.09078e-09
21147.5,8.24989e-09
21147.6,7.31348e-09
21147.8,1.04021e-08
21148,1.00723e-08
21148.1,8.47875e-09
21148.3,1.15355e-08
21148.5,8.45788e-09
21148.6,1.06693e-08
21148.8,1.26778e-08
21149,1.00499e-08
21149.1,1.16625e-08
21149.3,5.9925e-09
21149.5,5.23147e-09
21149.6,4.675e-09
21149.8,2.62195e-09
21150,4.60562e-09
21150.1,4.62166e-09
21150.3,3.42189e-09
21150.5,7.21872e-09
21150.7,7.86532e-09
21150.8,1.36676e-08
21151,1.2906e-08
21151.2,8.26339e-09
21151.3,4.74153e-09
21151.5,6.56321e-09
21151.7,1.16562e-08
21151.8,9.48894e-09
21152,9.50265e-09
21152.2,5.43308e-09
21152.3,1.15761e-08
21152.5,1.20365e-08
21152.7,1.44157e-08
21152.8,1.18919e-08
21153,5.49372e-09
21153.2,4.21321e-09
21153.3,2.37266e-09
21153.5,1.34305e-09
21153.7,9.20509e-09
21153.8,1.21502e-08
21154,1.42519e-08
21154.2,1.72137e-08
21154.4,1.02433e-08
21154.5,7.92737e-09
21154.7,2.07273e-09
21154.9,7.34647e-09
21155,6.67693e-09
21155.2,1.26503e-08
21155.4,1.18066e-08
21155.5,1.1719e-08
21155.7,1.49947e-08
21155.9,9.0166e-09
21156,1.0754e-08
21156.2,5.54655e-09
21156.4,3.93021e-09
21156.5,4.4783e-09
21156.7,9.33476e-09
21156.9,9.74179e-09
21157,3.88346e-09
21157.2,3.68311e-09
21157.4,5.12855e-09
21157.5,4.74081e-09
21157.7,8.49472e-09
21157.9,1.08698e-08
21158.1,1.01228e-08
21158.2,1.19873e-08
21158.4,1.0548e-08
21158.6,1.12965e-08
21158.7,1.20422e-08
21158.9,1.07204e-08
21159.1,1.29365e-08
21159.2,1.20208e-08
21159.4,1.06661e-08
21159.6,1.0491e-08
21159.7,6.3864e-09
21159.9,9.32743e-09
21160.1,1.22653e-08
21160.2,1.40837e-08
21160.4,1.35089e-08
21160.6,7.86142e-09
21160.7,8.84915e-09
21160.9,1.07665e-08
21161.1,1.08904e-08
21161.3,7.37725e-09
21161.4,1.37946e-09
21161.6,4.2065e-09
21161.8,8.02424e-09
21161.9,1.28487e-08
21162.1,1.45029e-08
21162.3,1.59183e-08
21162.4,1.16465e-08
21162.6,3.3316e-09
21162.8,1.91424e-09
21162.9,4.14456e-09
21163.1,5.17588e-09
21163.3,1.73216e-09
21163.4,4.99644e-09
21163.6,5.31207e-09
21163.8,9.15557e-09
21163.9,1.05837e-08
21164.1,9.87042e-09
21164.3,9.24575e-09
21164.4,7.92345e-09
21164.6,1.09518e-08
21164.8,1.30469e-08
21165,1.42829e-08
21165.1,1.64835e-08
21165.3,1.73522e-08
21165.5,1.82842e-08
21165.6,1.72083e-08
21165.8,1.43897e-08
21166,1.17603e-08
21166.1,1.15695e-08
21166.3,1.34917e-08
21166.5,1.36436e-08
21166.6,1.17409e-08
21166.8,8.13442e-09
21167,1.09128e-08
21167.1,1.38079e-08
21167.3,1.7637e-08
21167.5,1.64672e-08
21167.6,1.40752e-08
21167.8,1.24913e-08
21168,9.29463e-09
21168.1,9.09043e-09
21168.3,4.07469e-09
21168.5,1.78087e-10
21168.7,2.96127e-09
21168.8,4.81631e-09
21169,3.01459e-09
21169.2,8.3622e-09
21169.3,8.61631e-09
21169.5,1.27159e-08
21169.7,1.10572e-08
21169.8,6.12863e-09
21170,4.34026e-09
21170.2,3.6232e-09
21170.3,7.47425e-09
21170.5,7.71929e-09
21170.7,1.15519e-08
21170.8,1.00481e-08
21171,1.29098e-08
21171.2,1.05846e-08
21171.3,6.46214e-09
21171.5,4.76919e-09
21171.7,7.37702e-09
21171.8,1.16359e-08
21172,1.11666e-08
21172.2,1.24617e-08
21172.4,1.13253e-08
21172.5,9.95671e-09
21172.7,1.00943e-08
21172.9,8.45183e-09
21173,7.59725e-09
21173.2,6.58033e-09
21173.4,6.77556e-09
21173.5,7.81772e-09
21173.7,5.33721e-09
21173.9,5.93512e-09
21174,3.82073e-09
21174.2,7.74894e-09
21174.4,7.86955e-09
21174.5,7.72063e-09
21174.7,8.69146e-09
21174.9,4.01214e-09
21175,3.74279e-09
21175.2,2.02558e-09
21175.4,6.3713e-09
21175.6,5.43062e-09
21175.7,8.14971e-09
21175.9,9.65705e-09
21176.1,1.16332e-08
21176.2,1.10331e-08
21176.4,6.71436e-09
21176.6,9.56536e-09
21176.7,1.26216e-08
21176.9,1.79081e-08
21177.1,1.64648e-08
21177.2,1.66307e-08
21177.4,1.53471e-08
21177.6,1.26826e-08
21177.7,1.09127e-08
21177.9,8.1666e-09
21178.1,1.26541e-08
21178.2,1.37592e-08
21178.4,1.44343e-08
21178.6,1.07441e-08
21178.7,1.47838e-08
21178.9,1.79541e-08
21179.1,2.11584e-08
21179.3,2.15857e-08
21179.4,1.90288e-08
21179.6,1.99606e-08
21179.8,1.65566e-08
21179.9,1.44681e-08
21180.1,1.1948e-08
21180.3,6.57525e-09
21180.4,4.818e-09
21180.6,7.22954e-09
21180.8,8.50716e-09
21180.9,7.67219e-09
21181.1,7.51827e-09
21181.3,4.34678e-09
21181.4,4.34419e-09
21181.6,4.07826e-09
21181.8,3.12454e-09
21181.9,4.61584e-09
21182.1,6.98647e-09
21182.3,1.10989e-08
21182.4,1.17608e-08
21182.6,1.11049e-08
21182.8,1.00703e-08
21183,7.98028e-09
21183.1,6.88345e-09
21183.3,6.91334e-09
21183.5,6.11132e-09
21183.6,6.42875e-09
21183.8,3.7758e-09
21184,2.77583e-09
21184.1,5.66415e-09
21184.3,8.07656e-09
21184.5,9.30893e-09
21184.6,6.98368e-09
21184.8,9.74274e-09
21185,9.52175e-09
21185.1,8.17371e-09
21185.3,6.33186e-09
21185.5,1.06032e-09
21185.6,3.71407e-09
21185.8,5.57409e-09
21186,8.42207e-09
21186.1,6.29355e-09
21186.3,4.27731e-09
21186.5,3.86637e-09
21186.7,5.85312e-09
21186.8,7.61861e-09
21187,1.12672e-08
21187.2,1.25544e-08
21187.3,1.05944e-08
21187.5,1.16644e-08
21187.7,1.12747e-08
21187.8,1.33588e-08
21188,1.34901e-08
21188.2,1.0068e-08
21188.3,7.13673e-09
21188.5,2.33042e-09
21188.7,1.71585e-09
21188.8,3.13525e-09
21189,5.84848e-09
21189.2,5.12157e-09
21189.3,4.67434e-09
21189.5,4.95484e-09
21189.7,2.92577e-09
21189.8,2.85702e-09
21190,5.68311e-09
21190.2,6.18029e-09
21190.4,6.15688e-09
21190.5,7.3148e-09
21190.7,5.10099e-09
21190.9,3.52971e-09
21191,4.25743e-09
21191.2,4.23577e-09
21191.4,5.54348e-09
21191.5,7.33914e-09
21191.7,5.76608e-09
21191.9,5.55771e-09
21192,6.71094e-09
21192.2,9.83608e-09
21192.4,1.16758e-08
21192.5,1.10647e-08
21192.7,1.02142e-08
21192.9,9.71663e-09
21193,9.92364e-09
21193.2,1.17201e-08
21193.4,1.26527e-08
21193.6,1.4109e-08
21193.7,1.43226e-08
21193.9,1.11306e-08
21194.1,8.24191e-09
21194.2,5.11915e-09
21194.4,8.63785e-09
21194.6,1.12492e-08
21194.7,1.49382e-08
21194.9,1.71481e-08
21195.1,1.80601e-08
21195.2,1.68356e-08
21195.4,1.34013e-08
21195.6,9.60009e-09
21195.7,5.27563e-09
21195.9,4.44667e-09
21196.1,2.43935e-09
21196.2,1.41855e-09
21196.4,1.40331e-09
21196.6,4.18822e-09
21196.7,4.21514e-09
21196.9,5.05314e-09
21197.1,3.6088e-09
21197.3,8.7274e-10
21197.4,1.66979e-09
21197.6,7.29059e-09
21197.8,1.03309e-08
21197.9,9.82677e-09
21198.1,1.12238e-08
21198.3,7.69649e-09
21198.4,5.36807e-09
21198.6,5.72404e-09
21198.8,7.79864e-10
21198.9,3.67731e-09
21199.1,3.3984e-09
21199.3,6.45709e-09
21199.4,3.73763e-09
21199.6,5.61576e-10
21199.8,2.85106e-09
21199.9,5.13427e-09
21200.1,3.44208e-09
21200.3,7.14904e-09
21200.4,5.69948e-09
21200.6,8.50614e-09
21200.8,7.4984e-09
21201,4.79349e-09
21201.1,7.03646e-09
21201.3,3.89169e-09
21201.5,3.22653e-09
21201.6,1.10728e-08
21201.8,1.63312e-08
21202,1.47563e-08
21202.1,1.77352e-08
21202.3,1.50275e-08
21202.5,1.23419e-08
21202.6,1.3819e-08
21202.8,1.07667e-08
21203,1.18498e-08
21203.1,1.10215e-08
21203.3,8.82183e-09
21203.5,9.73491e-09
21203.6,6.88397e-09
21203.8,4.29738e-09
21204,3.99103e-09
21204.1,4.06212e-09
21204.3,4.32495e-09
21204.5,6.32369e-09
21204.7,5.46578e-09
21204.8,4.45397e-09
21205,2.28128e-09
21205.2,2.30978e-09
21205.3,1.47992e-09
21205.5,5.75902e-09
21205.7,6.50356e-09
21205.8,1.2327e-08
21206,1.52978e-08
21206.2,1.61293e-08
21206.3,2.16154e-08
21206.5,1.88631e-08
21206.7,1.87302e-08
21206.8,1.52899e-08
21207,6.60749e-09
21207.2,4.05424e-09
21207.3,3.86722e-09
21207.5,2.86833e-09
21207.7,3.82131e-09
21207.8,4.54168e-09
21208,6.10118e-09
21208.2,6.3703e-09
21208.4,1.51655e-09
21208.5,3.78719e-09
21208.7,5.44382e-09
21208.9,8.07142e-09
21209,3.49845e-09
21209.2,3.75866e-09
21209.4,2.53608e-09
21209.5,2.15804e-09
21209.7,4.46041e-09
21209.9,7.17963e-09
21210,8.79928e-09
21210.2,1.16916e-08
21210.4,9.12717e-09
21210.5,5.91165e-09
21210.7,5.06631e-09
21210.9,1.05443e-08
21211,1.31751e-08
21211.2,1.12028e-08
21211.4,8.40908e-09
21211.6,2.59377e-09
21211.7,2.6744e-09
21211.9,4.4423e-09
21212.1,6.19512e-09
21212.2,4.4291e-09
21212.4,2.57887e-09
21212.6,4.718e-09
21212.7,8.55776e-09
21212.9,1.24402e-08
21213.1,1.20519e-08
21213.2,1.04829e-08
21213.4,7.80715e-09
21213.6,1.5432e-09
21213.7,3.8417e-09
21213.9,7.06798e-09
21214.1,8.99102e-09
21214.2,6.907e-09
21214.4,1.1379e-08
21214.6,1.17575e-08
21214.7,1.08736e-08
21214.9,9.12656e-09
21215.1,6.25945e-09
21215.3,7.35107e-09
21215.4,1.1871e-08
21215.6,1.28761e-08
21215.8,1.19871e-08
21215.9,1.06611e-08
21216.1,4.49807e-09
21216.3,1.89646e-09
21216.4,6.81361e-09
21216.6,1.13564e-08
21216.8,1.06587e-08
21216.9,9.28778e-09
21217.1,8.5948e-09
21217.3,5.14901e-09
21217.4,2.45092e-09
21217.6,1.66126e-09
21217.8,4.4058e-09
21217.9,6.20493e-09
21218.1,7.44884e-09
21218.3,9.70989e-09
21218.4,7.25352e-09
21218.6,8.67085e-09
21218.8,7.85915e-09
21219,8.03048e-09
21219.1,8.7914e-09
21219.3,6.01229e-09
21219.5,5.95892e-09
21219.6,4.15805e-09
21219.8,7.283e-09
21220,7.39927e-09
21220.1,6.26088e-09
21220.3,4.57675e-09
21220.5,3.90989e-10
21220.6,3.28998e-09
21220.8,6.80365e-09
21221,1.05087e-08
21221.1,1.1472e-08
21221.3,1.31287e-08
21221.5,1.18101e-08
21221.6,1.00529e-08
21221.8,8.31855e-09
21222,5.64362e-09
21222.1,4.66814e-09
21222.3,7.81696e-10
21222.5,1.95032e-09
21222.7,4.81222e-09
21222.8,6.89371e-09
21223,3.36975e-09
21223.2,6.20994e-10
21223.3,4.8733e-09
21223.5,8.99423e-09
21223.7,6.7594e-09
21223.8,7.59537e-09
21224,5.54722e-09
21224.2,9.11694e-09
21224.3,1.06573e-08
21224.5,9.69491e-09
21224.7,1.03024e-08
21224.8,6.09163e-09
21225,8.00868e-09
21225.2,6.53435e-09
21225.3,7.96655e-09
21225.5,6.70674e-09
21225.7,5.51781e-09
21225.9,5.6583e-09
21226,1.82648e-09
21226.2,8.08281e-10
21226.4,2.45966e-09
21226.5,3.82402e-09
21226.7,3.88158e-09
21226.9,6.56873e-09
21227,6.82732e-09
21227.2,8.43742e-09
21227.4,9.96397e-09
21227.5,1.08608e-08
21227.7,1.10963e-08
21227.9,1.04548e-08
21228,9.38033e-09
21228.2,9.84344e-09
21228.4,1.22831e-08
21228.5,1.34088e-08
21228.7,1.53315e-08
21228.9,1.52326e-08
21229,1.41738e-08
21229.2,1.37434e-08
21229.4,1.25683e-08
21229.6,1.166e-08
21229.7,1.04631e-08
21229.9,9.40543e-09
21230.1,6.27045e-09
21230.2,3.17068e-09
21230.4,2.14501e-09
21230.6,8.1082e-09
21230.7,1.30578e-08
21230.9,1.49208e-08
21231.1,1.7434e-08
21231.2,1.45856e-08
21231.4,1.35075e-08
21231.6,1.61044e-08
21231.7,1.74258e-08
21231.9,1.7617e-08
21232.1,1.32255e-08
21232.2,7.3664e-09
21232.4,5.29809e-09
21232.6,6.7959e-09
21232.7,6.40011e-09
21232.9,5.96994e-09
21233.1,1.22401e-09
21233.3,3.30479e-09
21233.4,3.80553e-09
21233.6,6.66616e-09
21233.8,5.70976e-09
21233.9,3.11647e-09
21234.1,4.61517e-09
21234.3,8.95721e-09
21234.4,9.45318e-09
21234.6,7.39334e-09
21234.8,8.68611e-09
21234.9,9.14879e-09
21235.1,8.07342e-09
21235.3,1.06895e-08
21235.4,9.39972e-09
21235.6,5.56104e-09
21235.8,3.88927e-09
21235.9,2.227e-09
21236.1,2.96164e-09
21236.3,5.12239e-10
21236.4,5.89189e-10
21236.6,4.75544e-09
21236.8,5.78814e-09
21237,3.52857e-09
21237.1,3.61616e-09
21237.3,2.83635e-09
21237.5,5.7644e-09
21237.6,3.99703e-09
21237.8,7.61344e-09
21238,6.50664e-09
21238.1,1.28339e-08
21238.3,1.19844e-08
21238.5,1.38594e-08
21238.6,1.21925e-08
21238.8,8.82385e-09
21239,9.5193e-09
21239.1,8.57807e-09
21239.3,1.13514e-08
21239.5,9.54006e-09
21239.6,1.14207e-08
21239.8,7.2408e-09
21240,7.33185e-09
21240.1,4.33055e-09
21240.3,8.7848e-09
21240.5,8.08902e-09
21240.7,7.04005e-09
21240.8,6.49051e-09
21241,1.57228e-09
21241.2,1.4276e-09
21241.3,4.8761e-09
21241.5,5.02932e-09
21241.7,1.05571e-08
21241.8,1.48809e-08
21242,1.68834e-08
21242.2,1.91711e-08
21242.3,1.62053e-08
21242.5,1.24711e-08
21242.7,1.12526e-08
21242.8,1.03962e-08
21243,9.25377e-09
21243.2,7.75313e-09
21243.3,3.77726e-09
21243.5,5.62154e-09
21243.7,1.11016e-08
21243.9,1.67302e-08
21244,1.90327e-08
21244.2,1.72669e-08
21244.4,1.14943e-08
21244.5,5.39069e-09
21244.7,7.11715e-09
